policy,cell_code,combo_key,feature,feature_label,n_cycles,cycle_start,cycle_end,value_start,value_end,delta_abs,delta_pct,spearman_rho,spearman_pvalue,slope_per_cycle,slope_per_100_cycles,linear_r2
4_8C_80PER_4_8C_NEWSTRUCTURE,737338,4_8C_80PER_4_8C_NEWSTRUCTURE|737338,main_peak_height_dqdv,peak_height,834,1.0,834.0,3.645,1.931,-1.714,-47.02331961591221,-0.9974860363349426,0.0,-0.0016833063230030768,-0.16833063230030768,0.9350038013322703
4_8C_80PER_4_8C_NEWSTRUCTURE,737338,4_8C_80PER_4_8C_NEWSTRUCTURE|737338,main_peak_prominence,peak_prominence,834,1.0,834.0,3.645,1.931,-1.714,-47.02331961591221,-0.9974860363349426,0.0,-0.0016833063230030768,-0.16833063230030768,0.9350038013322703
4_8C_80PER_4_8C_NEWSTRUCTURE,737338,4_8C_80PER_4_8C_NEWSTRUCTURE|737338,main_peak_skewness,peak_skewness,834,1.0,834.0,-0.322,-0.21,0.11200000000000002,34.78260869565218,0.9772927938037524,0.0,0.00010325343940186724,0.010325343940186724,0.9137003277278547
4_8C_80PER_4_8C_NEWSTRUCTURE,737338,4_8C_80PER_4_8C_NEWSTRUCTURE|737338,main_peak_temp_avg_c,peak_temp_avg,834,1.0,834.0,32.08,31.66,-0.41999999999999815,-1.3092269326683235,0.2624043203697545,1.3396864868608444e-14,0.00015800011470574704,0.015800011470574703,0.059354747161778576
4_8C_80PER_4_8C_NEWSTRUCTURE,737338,4_8C_80PER_4_8C_NEWSTRUCTURE|737338,main_peak_temp_max_c,peak_temp_max,834,1.0,834.0,33.21,33.1,-0.10999999999999943,-0.3312255344775653,0.06940910677127153,0.045082875304233785,3.516016323384067e-05,0.003516016323384067,0.0019447489510345806
4_8C_80PER_4_8C_NEWSTRUCTURE,737338,4_8C_80PER_4_8C_NEWSTRUCTURE|737338,main_peak_temp_min_c,peak_temp_min,834,1.0,834.0,30.48,30.51,0.030000000000001137,0.09842519685039743,0.49884609567676624,1.1095262848878457e-53,0.0004430141677142128,0.04430141677142128,0.2337613657836527
4_8C_80PER_4_8C_NEWSTRUCTURE,737338,4_8C_80PER_4_8C_NEWSTRUCTURE|737338,main_peak_voltage_v,peak_voltage,834,1.0,834.0,3.119,3.045,-0.07400000000000029,-2.37255530618789,-0.9611455424376815,0.0,-6.992475187636541e-05,-0.0069924751876365415,0.8571771703291862
4_8C_80PER_4_8C_NEWSTRUCTURE,737338,4_8C_80PER_4_8C_NEWSTRUCTURE|737338,main_peak_width_v,peak_width,834,1.0,834.0,0.33,0.317,-0.013000000000000012,-3.9393939393939426,-0.2012649787378044,4.525829523448106e-09,-3.456646519375692e-06,-0.0003456646519375692,0.07578480666978116
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_area,peak_area,1637,1.0,1637.0,1.177,0.868,-0.30900000000000005,-26.253186066270185,-0.997650562777509,0.0,-0.00014110112964911678,-0.014110112964911678,0.8773370892352256
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_height_dqdv,peak_height,1637,1.0,1637.0,3.692,2.641,-1.0510000000000002,-28.466955579631637,-0.9779487122706954,0.0,-0.0004890439325351419,-0.048904393253514186,0.8687523575364244
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_prominence,peak_prominence,1637,1.0,1637.0,3.692,2.641,-1.0510000000000002,-28.466955579631637,-0.9779487122706954,0.0,-0.0004890439325351419,-0.048904393253514186,0.8687523575364244
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_skewness,peak_skewness,1637,1.0,1637.0,-0.322,-0.294,0.028000000000000025,8.695652173913052,0.48937739103100253,2.5574322270215517e-99,8.20833463884648e-06,0.0008208334638846479,0.17010960217401694
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_temp_avg_c,peak_temp_avg,1637,1.0,1637.0,34.15,36.4,2.25,6.588579795021962,0.4738907240091637,2.0820578668652922e-92,0.0007117324885828765,0.07117324885828764,0.28831843993637996
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_temp_max_c,peak_temp_max,1637,1.0,1637.0,36.72,38.25,1.5300000000000011,4.16666666666667,0.40074223370796525,3.4506229963341426e-64,0.0003818847349338279,0.038188473493382794,0.136453716462823
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_temp_min_c,peak_temp_min,1637,1.0,1637.0,31.94,35.34,3.400000000000002,10.64495929868504,0.5407098740539309,6.019078829858457e-125,0.001224644476239228,0.12246444762392279,0.4535904486256712
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_voltage_v,peak_voltage,1637,1.0,1637.0,3.126,3.106,-0.020000000000000018,-0.6397952655150357,-0.6884610645735392,2.383450664586536e-230,-1.1619054862627669e-05,-0.0011619054862627668,0.47780034890616885
4_8C_80PER_4_8C_NEWSTRUCTURE,737345,4_8C_80PER_4_8C_NEWSTRUCTURE|737345,main_peak_width_v,peak_width,1637,1.0,1637.0,0.329,0.337,0.008000000000000007,2.4316109422492422,0.6297296315412548,1.45974874696888e-181,4.928124714602461e-06,0.0004928124714602461,0.34661075047753687
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_area,peak_area,1389,1.0,1389.0,1.344,0.876,-0.4680000000000001,-34.82142857142858,-0.9691692947687721,0.0,-0.0001411755231165274,-0.014117552311652739,0.7331677684020624
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_height_dqdv,peak_height,1389,1.0,1389.0,5.017,2.649,-2.3680000000000003,-47.19952162647,-0.9366343546119346,0.0,-0.0004993598165205899,-0.04993598165205899,0.5160078842697107
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_prominence,peak_prominence,1389,1.0,1389.0,5.017,2.649,-2.3680000000000003,-47.19952162647,-0.9366337254646865,0.0,-0.000499361948002677,-0.0499361948002677,0.5160077444905904
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_skewness,peak_skewness,1389,1.0,1389.0,-0.107,-0.295,-0.188,-175.70093457943926,0.4478819100878042,1.762109023322733e-69,1.2159415694487752e-05,0.0012159415694487751,0.004193233341762914
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_temp_avg_c,peak_temp_avg,1389,1.0,1389.0,34.23,37.31,3.0800000000000054,8.997955010224965,0.4800583650683753,5.641315643921323e-81,0.0010889301343608177,0.10889301343608176,0.35929195573787887
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_temp_max_c,peak_temp_max,1389,1.0,1389.0,36.9,39.05,2.1499999999999986,5.826558265582652,0.4494563015042692,5.149624502344073e-70,0.0007457149933509866,0.07457149933509866,0.2605826371599682
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_temp_min_c,peak_temp_min,1389,1.0,1389.0,31.83,36.18,4.350000000000001,13.666352497643738,0.532101429321941,2.2446642700872475e-102,0.0015919107389037795,0.15919107389037795,0.45503582843857615
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_voltage_v,peak_voltage,1389,1.0,1389.0,3.182,3.114,-0.06800000000000006,-2.1370207416719063,-0.4676916150981668,2.066572931827345e-76,-8.27756589582061e-06,-0.0008277565895820609,0.12508313263145654
4_8C_80PER_4_8C_NEWSTRUCTURE,737364,4_8C_80PER_4_8C_NEWSTRUCTURE|737364,main_peak_width_v,peak_width,1389,1.0,1389.0,0.27,0.34,0.07,25.925925925925924,0.519773704439106,5.762501039593018e-97,5.612541604761205e-06,0.0005612541604761205,0.05929020005503449
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_area,peak_area,1641,1.0,1641.0,1.166,0.824,-0.34199999999999997,-29.331046312178387,-0.9871315964447404,0.0,-0.00015566004186162686,-0.015566004186162686,0.8768689948017523
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_height_dqdv,peak_height,1641,1.0,1641.0,3.642,2.557,-1.085,-29.791323448654584,-0.9781124759904839,0.0,-0.000529917376539626,-0.052991737653962596,0.8791070085779061
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_prominence,peak_prominence,1641,1.0,1641.0,3.642,2.557,-1.085,-29.791323448654584,-0.9781124759904839,0.0,-0.000529917376539626,-0.052991737653962596,0.8791070085779061
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_skewness,peak_skewness,1641,1.0,1641.0,-0.323,-0.276,0.046999999999999986,14.551083591331265,0.6826966188100626,1.3500247969628079e-225,1.5057916693528015e-05,0.0015057916693528015,0.4852631421244691
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_temp_avg_c,peak_temp_avg,1641,1.0,1641.0,32.49,33.7,1.2100000000000009,3.7242228377962476,0.4657399434802796,4.003884154766727e-89,0.0012239110385857135,0.12239110385857134,0.3582804996566693
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_temp_max_c,peak_temp_max,1641,1.0,1641.0,34.44,36.01,1.5700000000000003,4.558652729384438,0.4763475142349693,1.0512260392397047e-93,0.0012766823333215608,0.12766823333215607,0.3500236887054299
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_temp_min_c,peak_temp_min,1641,1.0,1641.0,30.55,31.65,1.0999999999999979,3.600654664484445,0.5410033355581524,2.083000563367453e-125,0.0013422091009906041,0.13422091009906043,0.4053435010311799
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_voltage_v,peak_voltage,1641,1.0,1641.0,3.111,3.082,-0.02900000000000036,-0.9321761491481954,-0.6763817970416477,6.4520312605598315e-220,-1.3474690954283274e-05,-0.0013474690954283274,0.46857814170484124
4_8C_80PER_4_8C_NEWSTRUCTURE,737377,4_8C_80PER_4_8C_NEWSTRUCTURE|737377,main_peak_width_v,peak_width,1641,1.0,1641.0,0.33,0.33,0.0,0.0,0.6188040445684095,4.879076520477736e-174,3.944170304987718e-06,0.0003944170304987718,0.34860436741588496
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_area,peak_area,1800,1.0,1800.0,1.177,0.848,-0.32900000000000007,-27.952421410365343,-0.9960431998732596,0.0,-0.0001255885963750806,-0.01255885963750806,0.819343585828074
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_height_dqdv,peak_height,1800,1.0,1800.0,3.674,2.59,-1.084,-29.50462710941753,-0.9759864384172524,0.0,-0.0004273650259357042,-0.04273650259357042,0.8210720268210745
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_prominence,peak_prominence,1800,1.0,1800.0,3.674,2.59,-1.084,-29.50462710941753,-0.9759864384172524,0.0,-0.0004273650259357042,-0.04273650259357042,0.8210720268210745
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_skewness,peak_skewness,1800,1.0,1800.0,-0.329,-0.287,0.04200000000000004,12.765957446808521,0.47960209892470024,3.4573775726978246e-104,7.65942520352613e-06,0.000765942520352613,0.17835806173549773
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_temp_avg_c,peak_temp_avg,1800,1.0,1800.0,32.29,31.49,-0.8000000000000007,-2.477547228244041,0.15525747847476234,3.528473087858344e-11,-4.126698804551106e-06,-0.0004126698804551106,1.2713067057745775e-05
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_temp_max_c,peak_temp_max,1800,1.0,1800.0,33.87,31.92,-1.9499999999999957,-5.757307351638606,0.06072757029049343,0.009965000630903836,-0.00016127583166949253,-0.016127583166949254,0.01873774385140059
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_temp_min_c,peak_temp_min,1800,1.0,1800.0,30.8,31.03,0.23000000000000043,0.7467532467532482,0.2874509386814118,1.3856432346163497e-35,0.00023612750086242633,0.023612750086242633,0.03629516261198562
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_voltage_v,peak_voltage,1800,1.0,1800.0,3.115,3.094,-0.02100000000000035,-0.6741573033707977,-0.6200409635059055,1.0688397208279454e-191,-1.2203875165803416e-05,-0.0012203875165803417,0.41929657647615703
4_8C_80PER_4_8C_NEWSTRUCTURE,739484,4_8C_80PER_4_8C_NEWSTRUCTURE|739484,main_peak_width_v,peak_width,1800,1.0,1800.0,0.33,0.336,0.006000000000000005,1.81818181818182,0.5522143366083211,3.2321738293671517e-144,3.501525772075957e-06,0.0003501525772075957,0.27990036258345363
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_area,peak_area,101,1.0,101.0,1.192,1.092,-0.09999999999999987,-8.389261744966433,-0.9743416743905275,6.227177907634029e-66,-0.0007492020966802577,-0.07492020966802578,0.9121408153214245
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_height_dqdv,peak_height,101,1.0,101.0,3.771,3.389,-0.3820000000000001,-10.129939008220635,-0.8587112906475031,1.6748280715250476e-30,-0.0027164472917880216,-0.27164472917880217,0.738315789326925
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_prominence,peak_prominence,101,1.0,101.0,3.771,3.389,-0.3820000000000001,-10.129939008220635,-0.8587112906475031,1.6748280715250476e-30,-0.0027164472917880216,-0.27164472917880217,0.738315789326925
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_skewness,peak_skewness,101,1.0,101.0,-0.319,-0.319,0.0,0.0,0.42009600747098175,1.2227755889103512e-05,0.00010842166569598096,0.010842166569598096,0.13099038892288162
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_temp_avg_c,peak_temp_avg,101,1.0,101.0,-270.0,-0.75,269.25,99.72222222222223,0.12378698788258545,0.21746066677898265,0.33782772277227735,33.782772277227735,0.019851848874773204
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_temp_max_c,peak_temp_max,101,1.0,101.0,-270.0,400.0,670.0,248.14814814814815,0.024674384652826904,0.8065143721405088,0.8744492719860227,87.44492719860227,0.0385734486549848
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_temp_min_c,peak_temp_min,101,1.0,101.0,-270.0,-270.0,0.0,0.0,0.10975909449120566,0.274551835183978,0.06920349446709587,6.9203494467095865,0.0120470588235293
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_voltage_v,peak_voltage,101,1.0,101.0,3.123,3.081,-0.04200000000000026,-1.3448607108549555,-0.278034559509998,0.004875227993598222,-9.698311007571901e-05,-0.0096983110075719,0.1174121000612296
4_8C_80PER_4_8C_SLOWCYCLE,737351,4_8C_80PER_4_8C_SLOWCYCLE|737351,main_peak_width_v,peak_width,101,1.0,101.0,0.326,0.332,0.006000000000000005,1.8404907975460139,0.3032001123442934,0.0020555326086661944,3.142690739662168e-05,0.003142690739662168,0.08239622656459678
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_area,peak_area,494,1.0,495.0,1.17,0.661,-0.5089999999999999,-43.5042735042735,-0.9990567151243221,0.0,-0.0009150072189382608,-0.09150072189382608,0.9478084987538891
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_height_dqdv,peak_height,494,1.0,495.0,3.668,2.051,-1.617,-44.083969465648856,-0.9964124591704213,0.0,-0.002906887898378374,-0.29068878983783736,0.9575155600503392
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_prominence,peak_prominence,494,1.0,495.0,3.668,2.051,-1.617,-44.083969465648856,-0.9964124591704213,0.0,-0.002906887898378374,-0.29068878983783736,0.9575155600503392
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_skewness,peak_skewness,494,1.0,495.0,-0.316,-0.211,0.10500000000000001,33.22784810126583,0.9648426213188813,1.1217662760066768e-287,0.0001919836216348213,0.01919836216348213,0.9168046845043508
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_temp_avg_c,peak_temp_avg,494,1.0,495.0,32.33,32.53,0.20000000000000284,0.6186204763377756,0.029919738818474772,0.5070338631259228,7.591935703783626e-05,0.007591935703783625,0.0017038624458336482
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_temp_max_c,peak_temp_max,494,1.0,495.0,34.66,34.91,0.25,0.7212925562608195,0.4053116718372439,5.900017016883274e-21,0.0009367059301947327,0.09367059301947327,0.1661369925661047
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_temp_min_c,peak_temp_min,494,1.0,495.0,29.93,30.44,0.5100000000000016,1.703975943869033,-0.0525535558636708,0.24365168635395906,-7.024782468731737e-05,-0.007024782468731737,0.0011199979404242777
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_voltage_v,peak_voltage,494,1.0,495.0,3.122,3.051,-0.07099999999999973,-2.274183215887243,-0.9675316033168009,4.944490156565729e-296,-0.0001369027132053951,-0.01369027132053951,0.9157968993424668
4_9C_27PER_4_75C,460614,4_9C_27PER_4_75C|460614,main_peak_width_v,peak_width,494,1.0,495.0,0.328,0.328,0.0,0.0,-0.037454032756813194,0.4061769865949941,1.3092405947538023e-06,0.00013092405947538022,0.005429726042867067
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_area,peak_area,541,1.0,541.0,1.183,0.69,-0.4930000000000001,-41.673710904480146,-0.995389629696773,0.0,-0.0008140046335768343,-0.08140046335768343,0.9130414641902131
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_height_dqdv,peak_height,541,1.0,541.0,3.729,2.133,-1.596,-42.799678197908285,-0.9918912587700914,0.0,-0.0026024705589015235,-0.26024705589015235,0.9120923912982063
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_prominence,peak_prominence,541,1.0,541.0,3.729,2.133,-1.596,-42.799678197908285,-0.9918912587700914,0.0,-0.0026008631306276113,-0.26008631306276114,0.8740029970463284
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_skewness,peak_skewness,541,1.0,541.0,-0.312,-0.224,0.088,28.205128205128204,0.9347293173825031,2.3759233826646178e-244,0.00014910333391688824,0.014910333391688823,0.6372647977788268
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_temp_avg_c,peak_temp_avg,541,1.0,541.0,33.2,33.38,0.17999999999999972,0.5421686746987943,0.10566391983058311,0.013937030113734783,0.00026698315042299127,0.026698315042299126,0.015292296266582905
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_temp_max_c,peak_temp_max,541,1.0,541.0,35.81,36.27,0.46000000000000085,1.2845573862049728,0.34694411417009696,9.524307780620581e-17,0.0008776376488348913,0.08776376488348914,0.13860443037214087
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_temp_min_c,peak_temp_min,541,1.0,541.0,30.63,30.77,0.14000000000000057,0.45706823375775574,0.11010709793765164,0.010380228369930961,0.0002935136745083106,0.02935136745083106,0.014049940620340928
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_voltage_v,peak_voltage,541,1.0,541.0,3.127,3.053,-0.07399999999999984,-2.366485449312435,-0.9527024754660738,5.653010754064829e-281,-0.00011885435305369642,-0.011885435305369643,0.8673328464563707
4_9C_61PER_4_5C,460610,4_9C_61PER_4_5C|460610,main_peak_width_v,peak_width,541,1.0,541.0,0.327,0.329,0.0020000000000000018,0.6116207951070342,-0.015665402822305732,0.716195934697468,2.655629144092179e-06,0.0002655629144092179,0.006573460592255165
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_area,peak_area,522,1.0,522.0,1.187,0.684,-0.503,-42.37573715248526,-0.9985417908925982,0.0,-0.0008343635146530933,-0.08343635146530934,0.9183986517222594
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_height_dqdv,peak_height,522,1.0,522.0,3.717,2.14,-1.577,-42.42668818940005,-0.9952735494720026,0.0,-0.0027232549907890524,-0.27232549907890524,0.9353596011230676
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_prominence,peak_prominence,522,1.0,522.0,3.717,2.14,-1.577,-42.42668818940005,-0.9952735494720026,0.0,-0.0027232549907890524,-0.27232549907890524,0.9353596011230676
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_skewness,peak_skewness,522,1.0,522.0,-0.332,-0.235,0.09700000000000003,29.216867469879524,0.9467604302225348,4.0702933386781957e-258,0.00015082944539701525,0.015082944539701526,0.8916079520044732
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_temp_avg_c,peak_temp_avg,522,1.0,522.0,33.43,33.58,0.14999999999999858,0.44869877355668136,0.22272996374919252,2.72836782318236e-07,0.0004180537088025205,0.04180537088025205,0.06733071145828362
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_temp_max_c,peak_temp_max,522,1.0,522.0,36.59,37.03,0.4399999999999977,1.2025143481825573,0.5794268590579009,3.87056092189007e-48,0.0013122864440219437,0.13122864440219437,0.3545203870333774
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_temp_min_c,peak_temp_min,522,1.0,522.0,30.78,30.5,-0.28000000000000114,-0.909681611436001,0.10168320552163855,0.02014453756655634,0.00020194616380368472,0.02019461638036847,0.01148695919302789
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_voltage_v,peak_voltage,522,1.0,522.0,3.122,3.057,-0.06499999999999995,-2.0819987187700177,-0.9510346693222674,2.5433248170512677e-267,-0.00011877353858751432,-0.011877353858751431,0.8653685720052661
4_9C_69PER_4_25C,460604,4_9C_69PER_4_25C|460604,main_peak_width_v,peak_width,522,1.0,522.0,0.329,0.326,-0.0030000000000000027,-0.9118541033434658,0.32127226087606076,5.355049745753261e-14,7.452410507861082e-06,0.0007452410507861082,0.12700024609683025
5C_67PER_4C_NEWSTRUCTURE,737233,5C_67PER_4C_NEWSTRUCTURE|737233,main_peak_area,peak_area,827,1.0,827.0,1.161,0.765,-0.396,-34.10852713178294,-0.9985588142706128,0.0,-0.000350579426273641,-0.0350579426273641,0.8767235871511512
5C_67PER_4C_NEWSTRUCTURE,737233,5C_67PER_4C_NEWSTRUCTURE|737233,main_peak_height_dqdv,peak_height,827,1.0,827.0,3.589,2.333,-1.2559999999999998,-34.995820562830865,-0.9895012274608369,0.0,-0.0011909071741317847,-0.11909071741317846,0.8892183060650312
5C_67PER_4C_NEWSTRUCTURE,737233,5C_67PER_4C_NEWSTRUCTURE|737233,main_peak_prominence,peak_prominence,827,1.0,827.0,3.589,2.333,-1.2559999999999998,-34.995820562830865,-0.9895012274608369,0.0,-0.0011909071741317847,-0.11909071741317846,0.8892183060650312
5C_67PER_4C_NEWSTRUCTURE,737233,5C_67PER_4C_NEWSTRUCTURE|737233,main_peak_skewness,peak_skewness,827,1.0,827.0,-0.32,-0.241,0.07900000000000001,24.687500000000004,0.8548293036333314,2.8970672918161917e-237,6.549665869917624e-05,0.006549665869917625,0.7229061773998842
